0,t
https://www.reuters.com/companies/MAERSKB.CO,True
https://www.reuters.com/companies/ADDTB.ST,True
https://www.reuters.com/companies/ALIFB.ST,True
https://www.reuters.com/companies/ADEB.OL,True
https://www.reuters.com/companies/ADSGN.DE,True
https://www.reuters.com/companies/1299.HK,True
https://www.reuters.com/companies/A.N,True
https://www.reuters.com/companies/AIRP.PA,True
https://www.reuters.com/companies/ABIO.PA,True
https://www.reuters.com/companies/ARE.N,True
https://www.reuters.com/companies/AMBUB.CO,True
https://www.reuters.com/companies/ASSAB.ST,True
https://www.reuters.com/companies/ATCOA.ST,True
https://www.reuters.com/companies/AUTOA.L,True
https://www.reuters.com/companies/BASFN.DE,True
https://www.reuters.com/companies/BEIAB.ST,True
https://www.reuters.com/companies/BKY.L,True
https://www.reuters.com/companies/BPTB.L,True
https://www.reuters.com/companies/BNRGN.DE,True
https://www.reuters.com/companies/BNLD.L,True
https://www.reuters.com/companies/CZR.N,True
https://www.reuters.com/companies/CAFO.PA,True
https://www.reuters.com/companies/CPRT.N,True
https://www.reuters.com/companies/DAIGN.DE,True
https://www.reuters.com/companies/DARK.L,True
https://www.reuters.com/companies/DBKGN.DE,True
https://www.reuters.com/companies/DB1GN.DE,True
https://www.reuters.com/companies/DPWGN.DE,True
https://www.reuters.com/companies/EGID.PA,True
https://www.reuters.com/companies/ELUXB.ST,True
https://www.reuters.com/companies/EKTAB.ST,True
https://www.reuters.com/companies/EDV.AX,True
https://www.reuters.com/companies/EPIRA.ST,True
https://www.reuters.com/companies/ESSITYA.ST,True
https://www.reuters.com/companies/ECP.PA,True
https://www.reuters.com/companies/BALDB.ST,True
https://www.reuters.com/companies/FLTRE.I,True
https://www.reuters.com/companies/FNTGN.DE,True
https://www.reuters.com/companies/FPE3.DE,True
https://www.reuters.com/companies/GETIB.ST,True
https://www.reuters.com/companies/GJFS.OL,True
https://www.reuters.com/companies/GFTU_U.L,True
https://www.reuters.com/companies/HBI.N,True
https://www.reuters.com/companies/HNRGN.DE,True
https://www.reuters.com/companies/HMB.ST,True
https://www.reuters.com/companies/HEXAB.ST,True
https://www.reuters.com/companies/HPOLB.ST,True
https://www.reuters.com/companies/HOLMB.ST,True
https://www.reuters.com/companies/HUSQB.ST,True
https://www.reuters.com/companies/INDUA.ST,True
https://www.reuters.com/companies/IFXGN.DE,True
https://www.reuters.com/companies/ICE.N,True
https://www.reuters.com/companies/INVEB.ST,True
https://www.reuters.com/companies/KYGA.I,True
https://www.reuters.com/companies/KEYS.N,True
https://www.reuters.com/companies/KINDSDB.ST,True
https://www.reuters.com/companies/KINVB.ST,True
https://www.reuters.com/companies/LATOB.ST,True
https://www.reuters.com/companies/LEGN.DE,True
https://www.reuters.com/companies/LSE.L,True
https://www.reuters.com/companies/LUNDB.ST,True
https://www.reuters.com/companies/MGOC.AX,True
https://www.reuters.com/companies/TIGOSDB.ST,True
https://www.reuters.com/companies/MHK.N,True
https://www.reuters.com/companies/MUVGN.DE,True
https://www.reuters.com/companies/NETCG.CO,True
https://www.reuters.com/companies/NIBEB.ST,True
https://www.reuters.com/companies/NENTB.ST,True
https://www.reuters.com/companies/NZYMB.CO,True
https://www.reuters.com/companies/PEUP.PA,True
https://www.reuters.com/companies/PSHG_P.DE,True
https://www.reuters.com/companies/POOL.N,True
https://www.reuters.com/companies/PSMGN.DE,True
https://www.reuters.com/companies/RB.L,True
https://www.reuters.com/companies/ROCKB.CO,True
https://www.reuters.com/companies/RDSA.L,True
https://www.reuters.com/companies/SBBB.ST,True
https://www.reuters.com/companies/SBSTA.OL,True
https://www.reuters.com/companies/G24N.DE,True
https://www.reuters.com/companies/SECUB.ST,True
https://www.reuters.com/companies/SIEGN.DE,True
https://www.reuters.com/companies/SIEGN.DE,True
https://www.reuters.com/companies/GIRO.PA,True
https://www.reuters.com/companies/SEBA.ST,True
https://www.reuters.com/companies/SKFB.ST,True
https://www.reuters.com/companies/SKAB.ST,True
https://www.reuters.com/companies/SCAB.ST,True
https://www.reuters.com/companies/SHBA.ST,True
https://www.reuters.com/companies/SWEDA.ST,True
https://www.reuters.com/companies/SWECB.ST,True
https://www.reuters.com/companies/SNPS.N,True
https://www.reuters.com/companies/TEL2B.ST,True
https://www.reuters.com/companies/TRELB.ST,True
https://www.reuters.com/companies/VTRS.N,True
https://www.reuters.com/companies/VOD.L,True
https://www.reuters.com/companies/VOLVB.ST,True
https://www.reuters.com/companies/VNAN.DE,True
https://www.reuters.com/companies/WALLB.ST,True
https://www.reuters.com/companies/WRK.N,True
https://www.reuters.com/companies/WISEA.L,True
https://www.reuters.com/companies/WLSNC.AS,True
